va	size	name	type
00781ca0	382	ConquestSetupWin::close	void ConquestSetupWin::()
00781e20	117	ConquestSetupWin::clear	void ConquestSetupWin::()
00781ea0	1220	ConquestSetupWin::exec	int ConquestSetupWin::()
00782370	109	ConquestSpecialCardWin::on_key_click	int ConquestSpecialCardWin::(int...
007823e0	8	ConquestSpecialCardWin::on_spot_left_click	int ConquestSpecialCardWin::(int...
007823f0	3	ConquestSpecialCardWin::on_mouse_leave	void ConquestSpecialCardWin::(in...
00782400	3	ConquestSpecialCardWin::on_mouse_move	void ConquestSpecialCardWin::(in...
00782410	8	ConquestSpecialCardWin::on_window_redraw	int ConquestSpecialCardWin::(Gra...
00782420	78	ConquestSpecialCardWin::on_button_clicked	void ConquestSpecialCardWin::(co...
00782470	448	ConquestSpecialCardWin::on_button_redraw	int ConquestSpecialCardWin::(But...
00782630	1728	ConquestSpecialCardWin::on_redraw	void ConquestSpecialCardWin::()
00782cf0	1	ConquestSpecialCardWin::clear	void ConquestSpecialCardWin::()
00782d00	22	ConquestSpecialCardWin::close	void ConquestSpecialCardWin::()
00782d20	657	ConquestSpecialCardWin::init	int ConquestSpecialCardWin::()
00782fc0	247	ConquestSpecialCardWin::exec	int ConquestSpecialCardWin::()
007830c0	604	ConquestStartWin::update_visibility	void ConquestStartWin::()
00783320	3432	ConquestStartWin::draw_text	void ConquestStartWin::()
00784090	1147	ConquestStartWin::on_spot_move	int ConquestStartWin::(const Str...
00784510	873	ConquestStartWin::on_button_redraw	int ConquestStartWin::(Button*, ...
00784880	385	ConquestStartWin::on_button_clicked	void ConquestStartWin::(const St...
00784a10	50	ConquestStartWin::on_key_click	int ConquestStartWin::(int, int)
00784a50	3	ConquestStartWin::on_left_click	void ConquestStartWin::(int, int...
00784a60	13	ConquestStartWin::on_mouse_move	void ConquestStartWin::(int, int...
00784a70	2045	ConquestStartWin::on_redraw	void ConquestStartWin::()
00785270	71	ConquestStartWin::clear	void ConquestStartWin::()
007852c0	419	ConquestStartWin::close	void ConquestStartWin::()
00785470	415	ConquestStartWin::init	int ConquestStartWin::()
00785610	1803	ConquestStartWin::exec	int ConquestStartWin::(int)
00785d20	526	ConquestStartWin::~ConquestStartWin	void ConquestStartWin::()
00785f30	630	ConquestStartWin::ConquestStartWin	void ConquestStartWin::()
007861b0	666	ConquestVictoryWin::init	int ConquestVictoryWin::()
00786450	487	ConquestVictoryWin::exec	int ConquestVictoryWin::(int)
00786640	1	ConquestVictoryWin::clear	void ConquestVictoryWin::()
00786650	101	ConquestVictoryWin::on_key_click	int ConquestVictoryWin::(int, in...
007866c0	8	ConquestVictoryWin::on_spot_left_click	int ConquestVictoryWin::(int, in...
007866d0	660	ConquestVictoryWin::on_spot_move	int ConquestVictoryWin::(const S...
00786970	3	ConquestVictoryWin::on_mouse_leave	void ConquestVictoryWin::(int, i...
00786980	3	ConquestVictoryWin::on_mouse_move	void ConquestVictoryWin::(int, i...
00786990	8	ConquestVictoryWin::on_window_redraw	int ConquestVictoryWin::(Graphic...
007869a0	70	ConquestVictoryWin::on_button_clicked	void ConquestVictoryWin::(const ...
007869f0	9	ConquestVictoryWin::on_button_move	void ConquestVictoryWin::(Button...
00786a00	476	ConquestVictoryWin::on_button_redraw	int ConquestVictoryWin::(Button*...
00786be0	4009	ConquestVictoryWin::on_redraw	void ConquestVictoryWin::()
00787b90	32	ConquestVictoryWin::close	void ConquestVictoryWin::()
00787bb0	21	ConquestBonusCard::get_value	int ConquestBonusCard::()
00787bd0	18	ConquestBonusCardTypes::is_on_map	int ConquestBonusCardTypes::(int...
00787bf0	193	ConquestBonusCardTypes::is_in_deck	int ConquestBonusCardTypes::(int...
00787cc0	399	ConquestBonusCardTypes::dump_card_texs	void ConquestBonusCardTypes::()
00787e50	1008	ConquestBonusCardTypes::load_card_texs	void ConquestBonusCardTypes::()
00788240	774	ConquestBonusCard::make_card_list	void ConquestBonusCard::(LinkLis...
00788550	21	ConquestBonusCard::is_tactical	int ConquestBonusCard::()
00788570	781	ConquestBonusCard::write_card_text	void ConquestBonusCard::(Graphic...
00788880	21	ConquestBonusCard::can_stack	int ConquestBonusCard::()
007888a0	21	ConquestBonusCard::is_strategic	int ConquestBonusCard::()
007888c0	210	ConquestBonusCard::draw_card_image	void ConquestBonusCard::(const R...
007889a0	883	ConquestBonusCard::get_desc	String ConquestBonusCard::(Strin...
00788d20	511	ConquestBonusCard::get_name	String ConquestBonusCard::(int)
00788f20	1	ConquestCity::close	void ConquestCity::()
00788f30	3	ConquestCity::ConquestCity	void ConquestCity::()
00788f40	1	ConquestCity::~ConquestCity	void ConquestCity::()
00788f50	1199	ConquestColonies::init	int ConquestColonies::(ObjectArr...
00789400	59	ConquestColony::walk_data	void ConquestColony::(DataWalk*)
00789440	4	ConquestColony::get_owner	int ConquestColony::()
00789450	363	ConquestColonies::find	int ConquestColonies::(const Str...
007895c0	132	ConquestColony::operator=	void ConquestColony::(const Conq...
00789650	29	ConquestColony::clear	void ConquestColony::()
00789670	89	ConquestColony::close	void ConquestColony::()
007896e0	416	ConquestGame::get_autosave_name	String ConquestGame::(int)
00789880	1033	ConquestGame::copy_down_autosaves	int ConquestGame::()
00789c90	223	ConquestGame::map_to_wcoord	void ConquestGame::(const int, c...
00789d70	1629	ConquestGame::setup_reinforcements	void ConquestGame::()
0078a3d0	1105	ConquestGame::find_reinforcement_loc	void ConquestGame::(int, int, in...
0078a830	27	ConquestGame::attacked_player	void ConquestGame::()
0078a850	15	ConquestGame::can_attack_player	int ConquestGame::()
0078a860	607	ConquestGame::check_difficult_attack	int ConquestGame::(int, int)
0078aac0	168	ConquestGame::check_continue_playing	void ConquestGame::()
0078ab70	40	ConquestGame::check_turns_done	int ConquestGame::()
0078aba0	379	ConquestGame::check_potential_overrun	int ConquestGame::(int, int)
0078ad20	1045	ConquestGame::process_link	void ConquestGame::(int)
0078b140	367	ConquestGame::assign_bonuses	void ConquestGame::()
0078b2b0	163	ConquestGame::clear_round_data	void ConquestGame::()
0078b360	2476	ConquestGame::resolve_ai_strategy	int ConquestGame::(int)
0078bd10	182	ConquestGame::post_adjust_attitudes	void ConquestGame::()
0078bdd0	3	ConquestGame::adjust_stances	void ConquestGame::(SimpleArray<...
0078bde0	171	ConquestGame::setup_scenario_diplo	void ConquestGame::(int, int)
0078be90	3012	ConquestGame::setup_scenario_bonuses	void ConquestGame::(int)
0078ca60	534	ConquestGame::setup_scenario_rares	void ConquestGame::(int)
0078cc80	1271	ConquestGame::setup_scenario_rules	void ConquestGame::()
0078d180	731	ConquestGame::clear	void ConquestGame::()
0078d460	5470	ConquestGame::init_rules_data	void ConquestGame::()
0078e9c0	610	ConquestGame::set_setupwin_data	void ConquestGame::(int, int, co...
0078ec30	66	ConquestGame::find_link_index	int ConquestGame::(int, int)
0078ec80	126	ConquestGame::place_new_armies	void ConquestGame::(int)
0078ed00	163	ConquestGame::check_elimination	void ConquestGame::()
0078edb0	641	ConquestGame::check_income	void ConquestGame::(int, int, in...
0078f040	889	ConquestGame::return_from_scen	int ConquestGame::()
0078f3c0	3673	ConquestGame::play_strategic_card	void ConquestGame::(int, int, in...
00790220	1970	ConquestGame::advance_round	void ConquestGame::()
007909e0	510	ConquestGame::bonus_card_cheat	void ConquestGame::()
00790be0	1408	ConquestGame::shall_we_play_a_game	void ConquestGame::(int, int)
00791160	417	ConquestGame::the_only_move_is_not_to_play	void ConquestGame::(int, int)
00791310	2981	ConquestGame::set_card_targets	int ConquestGame::(int, int, Sim...
00791ec0	39	ConquestGame::get_nuke_tribes	void ConquestGame::(int&, int&)
00791ef0	153	ConquestGame::type_avail	int ConquestGame::(int)
00791f90	586	ConquestGame::check_overrun	int ConquestGame::(int, int, int...
007921e0	124	ConquestGame::find_num_player_cards	void ConquestGame::()
00792260	1182	ConquestGame::resolve_overrun	void ConquestGame::(int)
00792700	447	ConquestGame::end_turn	void ConquestGame::()
007928c0	7288	ConquestGame::setup_conquest_game	void ConquestGame::(ObjectArray<...
00794540	192	ConquestGame::can_target_nuke	int ConquestGame::(int)
00794600	371	ConquestGame::find_available_wonders	void ConquestGame::(SimpleArray<...
00794780	386	ConquestGame::get_continent_bonus	int ConquestGame::(int)
00794910	1132	ConquestGame::check_continent_capture	void ConquestGame::()
00794d80	954	ConquestGame::find_available_links	int ConquestGame::(int, int)
00795140	34	ConquestGame::set_attacking_piece	void ConquestGame::(int, int)
00795170	499	ConquestGame::check_allied_victory	void ConquestGame::()
00795370	4	ConquestGame::is_over	int ConquestGame::()
00795380	18	ConquestGame::set_step_ai	int ConquestGame::(int)
007953a0	791	ConquestGame::save_game	int ConquestGame::(int, int)
007956c0	1092	ConquestGame::set_diplo_targets	int ConquestGame::(int, int, Sim...
00795b10	1083	ConquestGame::get_city_name	String ConquestGame::(int, int)
00795f50	225	ConquestGame::setup_scenario_leader	void ConquestGame::(int)
00796040	250	ConquestGame::setup_scenario_wonders	void ConquestGame::(int)
00796140	4281	ConquestGame::build_cities	int ConquestGame::(int, int)
00797200	2624	ConquestGame::build_units	void ConquestGame::(int, int, in...
00797c40	1901	ConquestGame::build_conquest_game	void ConquestGame::()
007983b0	90	ConquestGame::get_setup_script	String ConquestGame::()
00798410	957	ConquestGame::walk_data	void ConquestGame::(DataWalk*)
007987d0	164	ConquestGame::clear_runtime_data	void ConquestGame::()
00798880	183	ConquestGame::place_reinforcements	void ConquestGame::()
00798940	4232	ConquestGame::process_results	void ConquestGame::(int)
007999d0	10	ConquestGame::setup_sandbox	void ConquestGame::()
007999e0	1877	ConquestGame::setup_scenario	void ConquestGame::(int, int)
0079a140	87	ConquestGame::init	int ConquestGame::(ConquestWin*)
0079a1a0	3090	ConquestGame::ConquestGame	void ConquestGame::()
0079adc0	1923	ConquestGame::close	int ConquestGame::()
0079b560	65	ConquestLeaders::adjust_attitudes	void ConquestLeaders::(int, int,...
0079b5b0	68	ConquestLeaders::set_attitudes	void ConquestLeaders::(int, int,...
0079b600	114	ConquestLeaders::set_stances	void ConquestLeaders::(int, int,...
0079b680	66	ConquestLeaders::num_active_leaders	int ConquestLeaders::()
0079b6d0	349	ConquestLeader::walk_data	void ConquestLeader::(DataWalk*)
0079b830	634	ConquestLeader::run_diplo_response_script	int ConquestLeader::(const Strin...
0079bab0	78	ConquestLeader::buy_war	int ConquestLeader::(int, int)
0079bb00	166	ConquestLeader::buy_ally	int ConquestLeader::(int, int)
0079bbb0	139	ConquestLeader::buy_peace	int ConquestLeader::(int, int)
0079bc40	102	ConquestLeader::buy_vassal	int ConquestLeader::(int, int)
0079bcb0	450	ConquestLeader::buy_territory	int ConquestLeader::(int, int, i...
0079be80	45	ConquestLeader::set_stance	void ConquestLeader::(int, int)
0079beb0	65	ConquestLeader::get_num_peace	int ConquestLeader::()
0079bf00	65	ConquestLeader::get_num_allies	int ConquestLeader::()
0079bf50	65	ConquestLeader::get_num_wars	int ConquestLeader::()
0079bfa0	149	ConquestLeader::share_neighbor	int ConquestLeader::(int)
0079c040	258	ConquestLeader::get_num_adjacent	int ConquestLeader::(int)
0079c150	181	ConquestLeader::get_war_cost	int ConquestLeader::(int)
0079c210	8	ConquestLeader::get_vassal_cost	int ConquestLeader::(int)
0079c220	80	ConquestLeader::get_ally_cost	int ConquestLeader::(int)
0079c270	58	ConquestLeader::get_peace_cost	int ConquestLeader::(int)
0079c2b0	74	ConquestLeader::get_territory_cost	int ConquestLeader::(int, int)
0079c300	341	ConquestLeader::find_best_army_loc	int ConquestLeader::(SimpleArray...
0079c460	456	ConquestLeader::defeat	void ConquestLeader::(int, int)
0079c630	433	ConquestLeader::run_strategy_script	int ConquestLeader::()
0079c7f0	197	ConquestLeader::clear	void ConquestLeader::()
0079c8c0	542	ConquestLeader::close	void ConquestLeader::()
0079cae0	142	ConquestLeaders::init	int ConquestLeaders::(int)
0079cb70	197	ConquestLeaders::close	void ConquestLeaders::()
0079cc40	1666	ConquestLeader::init	void ConquestLeader::(int, int, ...
0079d2d0	813	ConquestLeader::generate_name	void ConquestLeader::()
0079d600	1063	ConquestLeader::select_tactical_cards	void ConquestLeader::(int, int, ...
0079da30	43	ConquestLeader::is_only_capital	int ConquestLeader::(const int)
0079da60	476	ConquestLeader::retreat	void ConquestLeader::(int)
0079dc40	195	ConquestLeaders::clear_no_attacks	void ConquestLeaders::()
0079dd10	61	ConquestLeader::has_bonus_card	int ConquestLeader::(int, int)
0079dd50	1	ConquestLeaders::calculate_leader_strengths	void ConquestLeaders::()
0079dd60	709	ConquestLeader::play_strategic_cards	void ConquestLeader::()
0079e030	2630	ConquestLeader::do_diplomacy	int ConquestLeader::()
0079ea80	4777	ConquestLeader::plan_strategy	int ConquestLeader::()
0079fd30	357	ConquestLeader::get_num_colonies	int ConquestLeader::()
0079fea0	39	ConquestLeader::pick_wonder	int ConquestLeader::(SimpleArray...
0079fed0	735	ConquestLeader::set_not_vassal	void ConquestLeader::()
007a01b0	48	ConquestLeaders::walk_data	void ConquestLeaders::(DataWalk*...
007a01e0	124	ConquestLeader::need_new_armies	int ConquestLeader::()
007a0260	342	ConquestLeader::buy_build	int ConquestLeader::(int)
007a03c0	1084	ConquestLeader::propose_buy_vassal	int ConquestLeader::(int)
007a0800	1056	ConquestLeader::propose_buy_territory	int ConquestLeader::(int, int)
007a0c20	1264	ConquestLeader::propose_peace	int ConquestLeader::(int)
007a1110	1087	ConquestLeader::declare_war	int ConquestLeader::(int, int)
007a1550	131	ConquestLeader::can_buy_nuke	int ConquestLeader::(int)
007a15e0	348	ConquestLeader::buy_nuke	int ConquestLeader::(int)
007a1740	41	ConquestLeader::can_buy_bonus_card	int ConquestLeader::()
007a1770	176	ConquestLeader::can_buy_infra	int ConquestLeader::(int)
007a1820	342	ConquestLeader::get_rare_list	void ConquestLeader::(SimpleArra...
007a1980	240	ConquestLeader::get_wonder_list	void ConquestLeader::(SimpleArra...
007a1a70	52	ConquestLeader::get_num_nukes	int ConquestLeader::()
007a1ab0	34	ConquestLeader::get_bonus_card_cost	int ConquestLeader::()
007a1ae0	74	ConquestLeader::get_nuke_cost	int ConquestLeader::(int)
007a1b30	48	ConquestLeader::get_build_cost	int ConquestLeader::(int)
007a1b60	933	ConquestLeader::buy_bonus_card	int ConquestLeader::()
007a1f10	1353	ConquestLeader::place_new_armies	int ConquestLeader::(int)
007a2460	2190	ConquestLeader::demand_tribute	int ConquestLeader::(int, int, i...
007a2cf0	122	ConquestLeader::get_nodes_controlled	int ConquestLeader::(int)
007a2d70	271	ConquestLeader::say_name	String ConquestLeader::(int, int...
007a2e80	304	ConquestLeader::get_attitude	int ConquestLeader::(int, String...
007a2fb0	345	ConquestLeader::give_bonus_card	void ConquestLeader::(const Conq...
007a3110	243	ConquestLeader::set_peace	int ConquestLeader::(int, int)
007a3210	213	ConquestLeader::set_ally	int ConquestLeader::(int, int)
007a32f0	732	ConquestLeader::set_vassal	void ConquestLeader::(int, int)
007a35d0	684	ConquestLeader::set_war	int ConquestLeader::(int, int)
007a3880	14	ConquestLeader::get_stance	int ConquestLeader::(int)
007a3890	867	ConquestLeader::ConquestLeader	void ConquestLeader::()
007a3c00	737	ConquestLeader::~ConquestLeader	void ConquestLeader::()
007a3ef0	23	ConquestNewsItem::walk_data	void ConquestNewsItem::(DataWalk...
007a3f10	409	ConquestNews::add_became_vassal	void ConquestNews::(int, int)
007a40b0	388	ConquestNews::add_declare_peace	void ConquestNews::(int, int)
007a4240	388	ConquestNews::add_declare_ally	void ConquestNews::(int, int)
007a43d0	388	ConquestNews::add_declare_war	void ConquestNews::(int, int)
007a4560	376	ConquestNews::add_buy_infra	void ConquestNews::(int, int)
007a46e0	376	ConquestNews::add_buy_nuke	void ConquestNews::(int, int)
007a4860	334	ConquestNews::add_buy_card	void ConquestNews::(int)
007a49b0	122	ConquestNews::close	void ConquestNews::()
007a4a30	1059	ConquestNews::add_conquest	void ConquestNews::(int, int, in...
007a4e60	564	ConquestNews::add_failed_invasion	void ConquestNews::(int, int, in...
007a50a0	410	ConquestNews::add_bonus_card	void ConquestNews::(int, Conques...
007a5240	684	ConquestNews::add_overrun	void ConquestNews::(int, int, in...
007a54f0	32	ConquestNews::walk_data	void ConquestNews::(DataWalk*)
007a5510	15	ConquestNews::clear	void ConquestNews::()
007a5520	103	ConquestNode::walk_data	void ConquestNode::(DataWalk*)
007a5590	261	ConquestNode::has_current_link_to	int ConquestNode::(int)
007a56a0	307	ConquestNode::num_allied_supporting_armies	int ConquestNode::(int, SimpleAr...
007a57e0	127	ConquestNode::get_move_army	int ConquestNode::(int*, int)
007a5860	81	ConquestLink::walk_data	void ConquestLink::(DataWalk*)
007a58c0	448	ConquestLink::operator=	void ConquestLink::(const Conque...
007a5a80	300	ConquestLink::close	void ConquestLink::()
007a5bb0	80	ConquestLink::clear	void ConquestLink::()
007a5c00	409	ConquestLink::ConquestLink	void ConquestLink::()
007a5da0	169	ConquestNode::num_adjacent_war	int ConquestNode::()
007a5e50	113	ConquestNode::num_adjacent_enemies	int ConquestNode::()
007a5ed0	195	ConquestNode::num_supporting_armies	int ConquestNode::(int)
007a5fa0	7	ConquestNode::set_fortified	void ConquestNode::(int)
007a5fb0	43	ConquestNodes::add_node	int ConquestNodes::()
007a5fe0	323	ConquestNode::add_link	int ConquestNode::(int, int)
007a6130	25	ConquestNode::set_supply_depot	void ConquestNode::(int)
007a6150	12	ConquestNode::set_owner	void ConquestNode::(int)
007a6160	25	ConquestNode::set_capital	void ConquestNode::(int)
007a6180	113	ConquestNode::get_army	int ConquestNode::(int*)
007a6200	7	ConquestNode::set_visible	void ConquestNode::(int)
007a6210	153	ConquestNode::has_available_armies	int ConquestNode::(int)
007a62b0	7	ConquestNode::is_fortified	int ConquestNode::()
007a62c0	39	ConquestLink::clear_opponents	void ConquestLink::()
007a62f0	7	ConquestNode::is_priority_target	int ConquestNode::()
007a6300	48	ConquestNodes::walk_data	void ConquestNodes::(DataWalk*)
007a6330	23	ConquestNode::get_income	int ConquestNode::()
